dataset,method,protocol,budget,seed,fault_type,exact_fault_recall,binary_precision,binary_recall,binary_f1,binary_fpr,binary_specificity,binary_event_recall,binary_mean_detection_delay,binary_median_detection_delay,binary_false_alarm_events,binary_false_alarms_per_1000,binary_n_events
tep,Uniform,fixed_full_data,0.5,1024,18,0.837006237006237,0.9826086956521739,0.9866943866943867,0.9846473029045644,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,10.0,4.0,5.0
tep,Uniform,fixed_full_data,0.5,1024,19,0.6727650727650728,0.9792874896437448,0.982952182952183,0.9811164141938161,0.5263157894736842,0.47368421052631576,1.0,0.2,0.0,9.0,3.6,5.0
tep,Uniform,fixed_full_data,0.5,1024,20,0.6927234927234928,0.9832565927166178,0.9767151767151767,0.9799749687108886,0.42105263157894735,0.5789473684210527,1.0,0.4,0.0,9.0,3.6,5.0
tep,Full Data,method_retrained,1.0,1024,1,0.9833679833679834,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,2,0.9733887733887734,0.9848049281314168,0.9970893970893971,0.990909090909091,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,3,0.1367983367983368,0.9827906976744186,0.8785862785862786,0.9277716794731065,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,4,0.9767151767151767,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,5,0.9372141372141373,0.9847861842105263,0.9958419958419958,0.9902832334091379,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,6,0.997920997920998,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,7,0.9975051975051975,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,8,0.8212058212058212,0.9847233691164327,0.9916839916839917,0.9881914232442511,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,9,0.24615384615384617,0.9827666511411272,0.8773388773388774,0.9270650263620387,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,10,0.7255717255717256,0.9845382365231926,0.9796257796257797,0.9820758649437266,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,11,0.7413721413721414,0.9845575959933222,0.9808731808731809,0.9827119350135388,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,12,0.7941787941787942,0.9847611202635914,0.9941787941787942,0.9894475481067659,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,13,0.7334719334719335,0.9846727423363711,0.9883575883575884,0.9865117244241544,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,14,0.9596673596673597,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,15,0.3093555093555094,0.9827021972884525,0.8740124740124741,0.9251760563380281,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,16,0.6345114345114345,0.9844341607067733,0.972972972972973,0.9786700125470514,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,17,0.8636174636174636,0.9845769070446019,0.9821205821205822,0.9833472106577852,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,18,0.83991683991684,0.9845897542690546,0.982952182952183,0.9837702871410736,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,19,0.8137214137214137,0.984653670676068,0.9871101871101872,0.9858803986710963,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,method_retrained,1.0,1024,20,0.6989604989604989,0.984381595609962,0.9696465696465697,0.9769585253456221,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,1,0.9833679833679834,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,2,0.9733887733887734,0.9848049281314168,0.9970893970893971,0.990909090909091,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,3,0.1367983367983368,0.9827906976744186,0.8785862785862786,0.9277716794731065,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,4,0.9767151767151767,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,5,0.9372141372141373,0.9847861842105263,0.9958419958419958,0.9902832334091379,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,6,0.997920997920998,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,7,0.9975051975051975,0.9848360655737705,0.9991683991683992,0.9919504643962849,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,8,0.8212058212058212,0.9847233691164327,0.9916839916839917,0.9881914232442511,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,9,0.24615384615384617,0.9827666511411272,0.8773388773388774,0.9270650263620387,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,10,0.7255717255717256,0.9845382365231926,0.9796257796257797,0.9820758649437266,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,11,0.7413721413721414,0.9845575959933222,0.9808731808731809,0.9827119350135388,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,12,0.7941787941787942,0.9847611202635914,0.9941787941787942,0.9894475481067659,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,13,0.7334719334719335,0.9846727423363711,0.9883575883575884,0.9865117244241544,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,14,0.9596673596673597,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.6,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,15,0.3093555093555094,0.9827021972884525,0.8740124740124741,0.9251760563380281,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,16,0.6345114345114345,0.9844341607067733,0.972972972972973,0.9786700125470514,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,17,0.8636174636174636,0.9845769070446019,0.9821205821205822,0.9833472106577852,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,18,0.83991683991684,0.9845897542690546,0.982952182952183,0.9837702871410736,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,19,0.8137214137214137,0.984653670676068,0.9871101871101872,0.9858803986710963,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,14.0,5.6,5.0
tep,Full Data,fixed_full_data,1.0,1024,20,0.6989604989604989,0.984381595609962,0.9696465696465697,0.9769585253456221,0.3894736842105263,0.6105263157894737,1.0,1.2,0.0,14.0,5.6,5.0
