dataset,method,protocol,budget,seed,fault_type,exact_fault_recall,binary_precision,binary_recall,binary_f1,binary_fpr,binary_specificity,binary_event_recall,binary_mean_detection_delay,binary_median_detection_delay,binary_false_alarm_events,binary_false_alarms_per_1000,binary_n_events,binary_detected_events,binary_missed_events
tep,Uniform,fixed_full_data,0.5,789,12,0.7567567567567568,0.9852216748768473,0.997920997920998,0.9915306754802726,0.37894736842105264,0.6210526315789474,1.0,0.0,0.0,10.0,4.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,789,13,0.7201663201663202,0.984271523178808,0.9887733887733888,0.9865173200580792,0.4,0.6,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,789,14,0.6773388773388773,0.9864532019704434,0.9991683991683992,0.992770088824623,0.3473684210526316,0.6526315789473685,1.0,0.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,789,15,0.2686070686070686,0.9840036563071298,0.8952182952182952,0.9375136076638363,0.3684210526315789,0.631578947368421,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,789,16,0.6187110187110187,0.985738255033557,0.9771309771309772,0.9814157444142827,0.35789473684210527,0.6421052631578947,1.0,0.6,0.0,11.0,4.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,789,17,0.8457380457380458,0.9853862212943633,0.9812889812889813,0.9833333333333333,0.3684210526315789,0.631578947368421,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,789,18,0.8353430353430353,0.9874529485570891,0.9817047817047817,0.9845704753961635,0.3157894736842105,0.6842105263157895,1.0,0.2,0.0,15.0,6.0,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,789,19,0.6735966735966736,0.98580375782881,0.9817047817047817,0.98375,0.35789473684210527,0.6421052631578947,1.0,0.2,0.0,9.0,3.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,789,20,0.6881496881496881,0.9845382365231926,0.9796257796257797,0.9820758649437266,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,7.0,2.8,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,1,0.9866943866943867,0.9876695437731196,0.9991683991683992,0.9933856965688301,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,2,0.972972972972973,0.9876237623762376,0.9954261954261955,0.9915096293228411,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,3,0.14760914760914762,0.9860594795539034,0.8823284823284824,0.9313144612683784,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,4,0.9754677754677755,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,5,0.918918918918919,0.9876186545604623,0.995010395010395,0.9913007456503728,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,6,0.997920997920998,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,7,0.9975051975051975,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,8,0.8083160083160084,0.987557030277893,0.99002079002079,0.9887873754152824,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,9,0.21995841995841997,0.9859616284510997,0.8760914760914761,0.9277851166886834,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,10,0.7276507276507277,0.9874581939799331,0.9821205821205822,0.9847821555138628,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,11,0.7363825363825364,0.987363100252738,0.9746361746361747,0.9809583594894329,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,12,0.7804573804573804,0.9876237623762376,0.9954261954261955,0.9915096293228411,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,13,0.728066528066528,0.9875311720698254,0.987941787941788,0.9877364373311162,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,14,0.9650727650727651,0.9876644736842105,0.9987525987525988,0.9931775894149266,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,15,0.29521829521829523,0.9860529986052998,0.8819126819126819,0.931079894644425,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,16,0.6432432432432432,0.9873364288729422,0.9725571725571726,0.9798910766652702,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,17,0.8636174636174636,0.9874686716791979,0.982952182952183,0.9852052510939779,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,18,0.8345114345114345,0.9874213836477987,0.9792099792099792,0.9832985386221295,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,19,0.8058212058212059,0.9874791318864775,0.9837837837837838,0.9856279941678817,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,789,20,0.6927234927234928,0.9873364288729422,0.9725571725571726,0.9798910766652702,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,1,0.9866943866943867,0.9876695437731196,0.9991683991683992,0.9933856965688301,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,2,0.972972972972973,0.9876237623762376,0.9954261954261955,0.9915096293228411,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,3,0.14760914760914762,0.9860594795539034,0.8823284823284824,0.9313144612683784,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,4,0.9754677754677755,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,5,0.918918918918919,0.9876186545604623,0.995010395010395,0.9913007456503728,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,6,0.997920997920998,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,7,0.9975051975051975,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,8,0.8083160083160084,0.987557030277893,0.99002079002079,0.9887873754152824,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,9,0.21995841995841997,0.9859616284510997,0.8760914760914761,0.9277851166886834,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,10,0.7276507276507277,0.9874581939799331,0.9821205821205822,0.9847821555138628,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,11,0.7363825363825364,0.987363100252738,0.9746361746361747,0.9809583594894329,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,12,0.7804573804573804,0.9876237623762376,0.9954261954261955,0.9915096293228411,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,13,0.728066528066528,0.9875311720698254,0.987941787941788,0.9877364373311162,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,14,0.9650727650727651,0.9876644736842105,0.9987525987525988,0.9931775894149266,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,15,0.29521829521829523,0.9860529986052998,0.8819126819126819,0.931079894644425,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,16,0.6432432432432432,0.9873364288729422,0.9725571725571726,0.9798910766652702,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,17,0.8636174636174636,0.9874686716791979,0.982952182952183,0.9852052510939779,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,18,0.8345114345114345,0.9874213836477987,0.9792099792099792,0.9832985386221295,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,19,0.8058212058212059,0.9874791318864775,0.9837837837837838,0.9856279941678817,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,789,20,0.6927234927234928,0.9873364288729422,0.9725571725571726,0.9798910766652702,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,1,0.9817047817047817,0.9974937343358395,0.992931392931393,0.9952073348614294,0.06315789473684211,0.9368421052631579,1.0,2.0,2.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,2,0.9721413721413722,0.9966287399915719,0.9833679833679834,0.9899539556299707,0.08421052631578947,0.9157894736842105,1.0,4.4,1.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,3,0.13056133056133057,0.9948717948717949,0.6453222453222454,0.7828499369482976,0.08421052631578947,0.9157894736842105,1.0,3.6,4.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,4,0.9717255717255717,0.9979218620116376,0.9983367983367983,0.9981292870505093,0.05263157894736842,0.9473684210526315,1.0,0.6,1.0,5.0,2.0,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,5,0.7517671517671518,0.9973226238286479,0.9293139293139293,0.9621179509255273,0.06315789473684211,0.9368421052631579,1.0,1.6,2.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,6,0.9958419958419958,0.9954337899543378,0.9970893970893971,0.9962609056917324,0.11578947368421053,0.8842105263157894,1.0,0.6,0.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,7,0.9941787941787942,0.9966804979253112,0.9987525987525988,0.9977154724818276,0.08421052631578947,0.9157894736842105,1.0,0.4,0.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,8,0.772972972972973,0.996160409556314,0.9708939708939709,0.9833649189303011,0.09473684210526316,0.9052631578947369,1.0,5.8,0.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,9,0.15384615384615385,0.9947746570868713,0.6332640332640332,0.7738821138211383,0.08421052631578947,0.9157894736842105,1.0,2.8,2.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,10,0.5035343035343035,0.9963150621833257,0.8993762993762994,0.9453671328671329,0.08421052631578947,0.9157894736842105,1.0,1.2,1.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,11,0.7164241164241164,0.9977846699158175,0.9363825363825364,0.9661089661089661,0.05263157894736842,0.9473684210526315,1.0,4.8,4.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,12,0.7804573804573804,0.9978947368421053,0.9854469854469855,0.9916317991631799,0.05263157894736842,0.9473684210526315,1.0,1.0,1.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,13,0.6852390852390853,0.9969670710571924,0.9567567567567568,0.9764481222151495,0.07368421052631578,0.9263157894736842,1.0,3.8,2.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,14,0.9571725571725572,0.997919267582189,0.9970893970893971,0.997504159733777,0.05263157894736842,0.9473684210526315,1.0,1.4,2.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,15,0.14386694386694387,0.9967384213959556,0.6353430353430354,0.7760284408329101,0.05263157894736842,0.9473684210526315,1.0,4.8,2.0,1.0,0.4,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,16,0.34760914760914763,0.9954841946813848,0.824948024948025,0.9022282855843565,0.09473684210526316,0.9052631578947369,1.0,4.6,1.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,17,0.8041580041580042,0.9978108581436077,0.9476091476091476,0.9720622734058435,0.05263157894736842,0.9473684210526315,1.0,9.0,5.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,18,0.8145530145530145,0.9964927663305567,0.9451143451143451,0.9701237729406743,0.08421052631578947,0.9157894736842105,1.0,2.2,2.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,19,0.520997920997921,0.9976053639846744,0.8661122661122661,0.9272201201869575,0.05263157894736842,0.9473684210526315,1.0,0.6,0.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,1024,20,0.6711018711018711,0.9962669155389641,0.8877338877338877,0.9388742304309586,0.08421052631578947,0.9157894736842105,1.0,1.8,1.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,1,0.9808731808731809,0.9820040899795501,0.9983367983367983,0.9901030927835052,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,17.0,6.8,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,2,0.9725571725571726,0.982355354944604,0.9954261954261955,0.9888475836431226,0.45263157894736844,0.5473684210526316,1.0,0.4,0.0,12.0,4.8,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,3,0.07650727650727651,0.9816993464052287,0.9367983367983368,0.9587234042553191,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,12.0,4.8,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,4,0.982952182952183,0.9820187985288108,0.9991683991683992,0.9905193734542457,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,15.0,6.0,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,5,0.8245322245322245,0.9843557019349527,0.9941787941787942,0.989242863053372,0.4,0.6,1.0,0.0,0.0,10.0,4.0,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,6,0.9962577962577963,0.9812091503267973,0.9987525987525988,0.9899031526890583,0.4842105263157895,0.5157894736842106,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,7,0.9945945945945946,0.9848484848484849,1.0,0.9923664122137404,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,9.0,3.6,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,8,0.8191268191268192,0.978688524590164,0.992931392931393,0.9857585139318885,0.5473684210526316,0.45263157894736844,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,9,0.13596673596673597,0.9798157086441421,0.9284823284823285,0.9534585824081981,0.4842105263157895,0.5157894736842106,1.0,0.0,0.0,14.0,5.6,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,10,0.5783783783783784,0.9838509316770186,0.987941787941788,0.9858921161825727,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,13.0,5.2,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,11,0.7288981288981289,0.9806504734458625,0.9904365904365905,0.985519238725693,0.49473684210526314,0.5052631578947369,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,12,0.738045738045738,0.9831967213114754,0.9975051975051975,0.9902992776057792,0.43157894736842106,0.5684210526315789,1.0,0.0,0.0,16.0,6.4,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,13,0.7326403326403327,0.9847422680412371,0.992931392931393,0.9888198757763975,0.3894736842105263,0.6105263157894737,1.0,0.2,0.0,11.0,4.4,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,14,0.9426195426195426,0.981625153123724,0.9995841995841996,0.9905232797692625,0.47368421052631576,0.5263157894736842,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,15,0.16465696465696467,0.9813250333481547,0.9176715176715177,0.9484314568113451,0.4421052631578947,0.5578947368421052,1.0,1.8,0.0,15.0,6.0,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,16,0.5501039501039501,0.9836477987421384,0.9754677754677755,0.9795407098121086,0.4105263157894737,0.5894736842105263,1.0,0.6,1.0,14.0,5.6,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,17,0.7060291060291061,0.9821502698215027,0.9837837837837838,0.9829663481512256,0.45263157894736844,0.5473684210526316,1.0,0.2,0.0,15.0,6.0,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,18,0.8291060291060292,0.9825942809780357,0.9858627858627859,0.9842258198422582,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,19,0.6523908523908524,0.9793303017775941,0.985031185031185,0.9821724709784412,0.5263157894736842,0.47368421052631576,1.0,0.2,0.0,13.0,5.2,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,1024,20,0.7351351351351352,0.9832985386221295,0.9792099792099792,0.98125,0.42105263157894735,0.5789473684210527,1.0,0.4,0.0,12.0,4.8,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,1,0.9796257796257797,0.9962484368486869,0.9937629937629938,0.9950041631973355,0.09473684210526316,0.9052631578947369,1.0,1.8,2.0,3.0,1.2,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,2,0.9725571725571726,0.9978920741989882,0.9841995841995842,0.9909985346451748,0.05263157894736842,0.9473684210526315,1.0,4.0,1.0,5.0,2.0,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,3,0.12972972972972974,0.9942270686337396,0.6444906444906445,0.7820383451059536,0.09473684210526316,0.9052631578947369,1.0,3.2,3.0,3.0,1.2,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,4,0.9492723492723493,0.997507270461155,0.9983367983367983,0.9979218620116376,0.06315789473684211,0.9368421052631579,1.0,0.8,1.0,4.0,1.6,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,5,0.7056133056133056,0.9973130317957905,0.925987525987526,0.9603277274687365,0.06315789473684211,0.9368421052631579,1.0,2.0,2.0,4.0,1.6,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,6,0.9958419958419958,0.9954337899543378,0.9970893970893971,0.9962609056917324,0.11578947368421053,0.8842105263157894,1.0,0.8,1.0,7.0,2.8,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,7,0.9941787941787942,0.9966791199667911,0.9983367983367983,0.997507270461155,0.08421052631578947,0.9157894736842105,1.0,0.8,1.0,4.0,1.6,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,8,0.7925155925155926,0.9970136518771331,0.9717255717255717,0.9842072015161086,0.07368421052631578,0.9263157894736842,1.0,4.8,2.0,5.0,2.0,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,9,0.1501039501039501,0.9933377748167888,0.6199584199584199,0.7634408602150538,0.10526315789473684,0.8947368421052632,1.0,6.6,4.0,5.0,2.0,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,10,0.5151767151767151,0.9963817277250113,0.916008316008316,0.9545060658578857,0.08421052631578947,0.9157894736842105,1.0,2.4,1.0,3.0,1.2,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,11,0.7139293139293139,0.9964664310954063,0.9380457380457381,0.9663739558792033,0.08421052631578947,0.9157894736842105,1.0,3.4,2.0,4.0,1.6,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,12,0.750935550935551,0.9966414777497901,0.9871101871101872,0.9918529350323794,0.08421052631578947,0.9157894736842105,1.0,1.8,0.0,3.0,1.2,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,13,0.6997920997920998,0.9939498703543648,0.9563409563409564,0.9747827929646111,0.14736842105263157,0.8526315789473684,1.0,1.0,0.0,5.0,2.0,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,14,0.9559251559251559,0.9966763606148733,0.9975051975051975,0.9970906068162926,0.08421052631578947,0.9157894736842105,1.0,1.0,1.0,3.0,1.2,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,15,0.11891891891891893,0.9952893674293405,0.614968814968815,0.7602158828064765,0.07368421052631578,0.9263157894736842,1.0,7.2,2.0,2.0,0.8,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,16,0.4174636174636175,0.9936117936117936,0.8407484407484408,0.9108108108108108,0.1368421052631579,0.8631578947368421,1.0,1.6,1.0,4.0,1.6,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,17,0.80997920997921,0.9969257795344751,0.9438669438669439,0.9696710807347287,0.07368421052631578,0.9263157894736842,1.0,0.4,0.0,3.0,1.2,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,18,0.817047817047817,0.9951434878587196,0.9372141372141373,0.9653104925053533,0.11578947368421053,0.8842105263157894,1.0,4.6,1.0,2.0,0.8,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,19,0.5064449064449065,0.993731918997107,0.856964656964657,0.9202947086403215,0.1368421052631579,0.8631578947368421,1.0,2.4,1.0,8.0,3.2,5.0,5.0,0.0
tep,Variance,method_retrained,0.5,1024,20,0.6652806652806653,0.9943793911007026,0.8827442827442827,0.9352422907488986,0.12631578947368421,0.8736842105263158,1.0,5.8,2.0,6.0,2.4,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,1,0.9808731808731809,0.9820040899795501,0.9983367983367983,0.9901030927835052,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,17.0,6.8,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,2,0.9725571725571726,0.982355354944604,0.9954261954261955,0.9888475836431226,0.45263157894736844,0.5473684210526316,1.0,0.4,0.0,12.0,4.8,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,3,0.07525987525987526,0.981691368788143,0.9363825363825364,0.9585018088955097,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,12.0,4.8,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,4,0.9659043659043659,0.9820187985288108,0.9991683991683992,0.9905193734542457,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,15.0,6.0,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,5,0.8407484407484408,0.9843878389482333,0.9962577962577963,0.9902872494317008,0.4,0.6,1.0,0.0,0.0,10.0,4.0,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,6,0.9962577962577963,0.9812091503267973,0.9987525987525988,0.9899031526890583,0.4842105263157895,0.5157894736842106,1.0,0.0,0.0,13.0,5.2,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,7,0.9945945945945946,0.9848484848484849,1.0,0.9923664122137404,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,9.0,3.6,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,8,0.8291060291060292,0.978688524590164,0.992931392931393,0.9857585139318885,0.5473684210526316,0.45263157894736844,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,9,0.1417879417879418,0.9798422436459246,0.9297297297297298,0.9541284403669725,0.4842105263157895,0.5157894736842106,1.0,0.0,0.0,14.0,5.6,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,10,0.6058212058212058,0.9838174273858921,0.9858627858627859,0.9848390446521288,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,13.0,5.2,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,11,0.7197505197505197,0.9805865344898802,0.9871101871101872,0.9838375466224617,0.49473684210526314,0.5052631578947369,1.0,0.2,0.0,10.0,4.0,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,12,0.7226611226611227,0.9831967213114754,0.9975051975051975,0.9902992776057792,0.43157894736842106,0.5684210526315789,1.0,0.0,0.0,16.0,6.4,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,13,0.7392931392931393,0.9847107438016529,0.9908523908523909,0.9877720207253886,0.3894736842105263,0.6105263157894737,1.0,0.2,0.0,11.0,4.4,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,14,0.9413721413721414,0.981625153123724,0.9995841995841996,0.9905232797692625,0.47368421052631576,0.5263157894736842,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,15,0.16673596673596675,0.9811151079136691,0.9072765072765073,0.942752214301145,0.4421052631578947,0.5578947368421052,1.0,1.8,0.0,15.0,6.0,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,16,0.5891891891891892,0.9837837837837838,0.9837837837837838,0.9837837837837838,0.4105263157894737,0.5894736842105263,1.0,0.6,1.0,14.0,5.6,5.0,5.0,0.0
tep,Variance,fixed_full_data,0.5,1024,17,0.8016632016632017,0.9821576763485477,0.9841995841995842,0.983177570093458,0.45263157894736844,0.5473684210526316,1.0,0.2,0.0,15.0,6.0,5.0,5.0,0.0
